1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,,,,21,,23,24,,,27,28,29,30,31,32,33,
66835PT,,Cloc Glass 21oz Rectangular Food Storage Set 2pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Rectangular,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,1.63,1.61,,,,,
66836,,Cloc Glass 34oz Rectangular Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Emerald,,,Neoflam,4,,,,,,,,,,,,80,68,,2.2,2.18,,,,,
66836AQ,,Cloc Glass 34oz Rectangular Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66836BP,,Cloc Glass 34oz Rectangular Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66836CG,,Cloc Glass 34oz Rectangular Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Grey,,,Neoflam,4,,16.54,12.83,6.5,,,,13.34,,0.0226,0.0056,,,,2.2,2.18,,8.8,7.04,,
66836CP,,Cloc Glass 34oz Rectangular Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Pink,,,Neoflam,4,,16.54,12.83,6.5,,,,13.34,,0.0226,0.0056,80,68,,2.2,2.18,,8.8,7.04,,
66836CS,,Cloc Glass 34oz Rectangular Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Sage,,,Neoflam,4,,16.54,12.83,6.5,,,,13.34,,0.0226,0.0056,,,,2.2,2.18,,8.8,7.04,,
66836F,,Cloc Glass 34oz Rectangular Food Storage Set 2pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Frost,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66836HP,,Cloc Glass 34oz Rectangular Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66836PH,,Cloc Glass 34oz Rectangular Food Storage Set 2pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66836PM,,Cloc Glass 34oz Rectangular Food Storage Set 2pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66836PP,,Cloc Glass 34oz Rectangular Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Purple,,,Neoflam,4,,16.54,12.83,6.5,,,,13.34,,0.0226,0.0056,,,,2.2,2.18,,8.8,7.04,,
66836PT,,Cloc Glass 34oz Rectangular Food Storage Set 2pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 2pc,34oz,Rectangular,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,2.2,2.18,,,,,
66837,,Cloc Glass 51oz Rectangular Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Emerald,,,Neoflam,4,,,,,,,,,,,,54,68,,2.77,2.74,,,,,
66837AQ,,Cloc Glass 51oz Rectangular Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66837BP,,Cloc Glass 51oz Rectangular Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66837CG,,Cloc Glass 51oz Rectangular Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Grey,,,Neoflam,4,,18.7,14.25,7.56,,,,17.95,,0.033,0.0083,,,,2.77,2.74,,11.16,8.93,,
66837CP,,Cloc Glass 51oz Rectangular Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Pink,,,Neoflam,4,,18.7,14.25,7.56,,,,17.95,,0.033,0.0083,54,68,,2.77,2.74,,11.16,8.93,,
66837CS,,Cloc Glass 51oz Rectangular Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Sage,,,Neoflam,4,,18.7,14.25,7.56,,,,17.95,,0.033,0.0083,,,,2.77,2.74,,11.16,8.93,,
66837F,,Cloc Glass 51oz Rectangular Food Storage Set 2pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Frost,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66837HP,,Cloc Glass 51oz Rectangular Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66837PH,,Cloc Glass 51oz Rectangular Food Storage Set 2pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66837PM,,Cloc Glass 51oz Rectangular Food Storage Set 2pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66837PP,,Cloc Glass 51oz Rectangular Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Purple,,,Neoflam,4,,18.7,14.25,7.56,,,,17.95,,0.033,0.0083,,,,2.77,2.74,,11.16,8.93,,
66837PT,,Cloc Glass 51oz Rectangular Food Storage Set 2pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 2pc,51oz,Rectangular,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,2.77,2.74,,,,,
66838,,Cloc Glass 14oz Round Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Emerald,,,Neoflam,4,,,,,,,,,,,,120,68,,1.18,1.17,,,,,
66838AQ,,Cloc Glass 14oz Round Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66838BP,,Cloc Glass 14oz Round Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66838CG,,Cloc Glass 14oz Round Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Grey,,,Neoflam,4,,11.42,11.42,6.42,,,,6.28,,0.0137,0.0034,,,,1.18,1.17,,4.72,3.78,,
66838CP,,Cloc Glass 14oz Round Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Pink,,,Neoflam,4,,11.42,11.42,6.42,,,,6.28,,0.0137,0.0034,120,68,,1.18,1.17,,4.72,3.78,,
66838CS,,Cloc Glass 14oz Round Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Sage,,,Neoflam,4,,11.42,11.42,6.42,,,,6.28,,0.0137,0.0034,,,,1.18,1.17,,4.72,3.78,,
66838F,,Cloc Glass 14oz Round Food Storage Set 2pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Frost,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66838HP,,Cloc Glass 14oz Round Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66838PH,,Cloc Glass 14oz Round Food Storage Set 2pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66838PM,,Cloc Glass 14oz Round Food Storage Set 2pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66838PP,,Cloc Glass 14oz Round Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Purple,,,Neoflam,4,,11.42,11.42,6.42,,,,6.28,,0.0137,0.0034,,,,1.18,1.17,,4.72,3.78,,
66838PT,,Cloc Glass 14oz Round Food Storage Set 2pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 2pc,14oz,Round,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,1.18,1.17,,,,,
66839,,Cloc Glass 21oz Round Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Emerald,,,Neoflam,4,,,,,,,,,,,,84,68,,1.46,1.45,,,,,
66839BP,,Cloc Glass 21oz Round Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,1.46,1.45,,,,,
66839CP,,Cloc Glass 21oz Round Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Pink,,,Neoflam,4,,12.91,12.91,6.54,,,,8.09,,0.0179,0.0045,84,68,,1.46,1.45,,5.76,4.61,,
66839CS,,Cloc Glass 21oz Round Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Sage,,,Neoflam,4,,12.91,12.91,6.54,,,,8.09,,0.0179,0.0045,,,,1.46,1.45,,5.76,4.61,,
66839F,,Cloc Glass 21oz Round Food Storage Set 2pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Frost,,,Neoflam,4,,,,,,,,,,,,,,,1.46,1.45,,,,,
66839HP,,Cloc Glass 21oz Round Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,1.46,1.45,,,,,
66839PH,,Cloc Glass 21oz Round Food Storage Set 2pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,1.46,1.45,,,,,
66839PM,,Cloc Glass 21oz Round Food Storage Set 2pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,1.46,1.45,,,,,
66839PP,,Cloc Glass 21oz Round Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Purple,,,Neoflam,4,,12.91,12.91,6.54,,,,8.09,,0.0179,0.0045,,,,1.46,1.45,,5.76,4.61,,
66839PT,,Cloc Glass 21oz Round Food Storage Set 2pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 2pc,21oz,Round,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,1.46,1.45,,,,,
66840,,Cloc Glass 32oz Round Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Emerald,,,Neoflam,4,,,,,,,,,,,,60,68,,2.01,1.99,,,,,
66840AQ,,Cloc Glass 32oz Round Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66840BP,,Cloc Glass 32oz Round Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66840CG,,Cloc Glass 32oz Round Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Grey,,,Neoflam,4,,14.37,14.37,7.28,,,,11.68,,0.0246,0.0062,,,,2.01,1.99,,8.04,6.43,,
66840CP,,Cloc Glass 32oz Round Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Pink,,,Neoflam,4,,14.37,14.37,7.28,,,,11.68,,0.0246,0.0062,60,68,,2.01,1.99,,8.04,6.43,,
66840CS,,Cloc Glass 32oz Round Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Sage,,,Neoflam,4,,14.37,14.37,7.28,,,,11.68,,0.0246,0.0062,,,,2.01,1.99,,8.04,6.43,,
66840F,,Cloc Glass 32oz Round Food Storage Set 2pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Frost,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66840HP,,Cloc Glass 32oz Round Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66840PH,,Cloc Glass 32oz Round Food Storage Set 2pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66840PM,,Cloc Glass 32oz Round Food Storage Set 2pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66840PP,,Cloc Glass 32oz Round Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Purple,,,Neoflam,4,,14.37,14.37,7.28,,,,11.68,,0.0246,0.0062,,,,2.01,1.99,,8.04,6.43,,
66840PT,,Cloc Glass 32oz Round Food Storage Set 2pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 2pc,32oz,Round,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,2.01,1.99,,,,,
66841,,Cloc Glass 11oz Square Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Emerald,,,Neoflam,4,,,,,,,,,,,,96,68,,1.59,1.57,,,,,
66841AQ,,Cloc Glass 11oz Square Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,1.59,1.57,,,,,
66841BP,,Cloc Glass 11oz Square Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,1.57,1.57,,,,,
66841CG,,Cloc Glass 11oz Square Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Grey,,,Neoflam,4,,9.84,9.84,8.19,,,,8.73,,0.013,0.0033,,,,1.59,1.57,,6.16,4.93,,
66841CP,,Cloc Glass 11oz Square Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Pink,,,Neoflam,4,,9.84,9.84,8.19,,,,8.73,,0.013,0.0033,96,68,,1.59,1.57,,6.16,4.93,,
66841CS,,Cloc Glass 11oz Square Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Sage,,,Neoflam,4,,9.84,9.84,8.19,,,,8.73,,0.013,0.0033,,,,1.59,1.57,,6.16,4.93,,
66841F,,Cloc Glass 11oz Square Food Storage Set 3pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Frost,,,Neoflam,4,,,,,,,,,,,,,,,1.59,1.57,,,,,
66841HP,,Cloc Glass 11oz Square Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,1.57,1.57,,,,,
66841PH,,Cloc Glass 11oz Square Food Storage Set 3pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,1.59,1.57,,,,,
66841PM,,Cloc Glass 11oz Square Food Storage Set 3pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,1.59,1.57,,,,,
66841PP,,Cloc Glass 11oz Square Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Purple,,,Neoflam,4,,9.84,9.84,8.19,,,,8.73,,0.013,0.0033,,,,1.59,1.57,,6.16,4.93,,
66841PT,,Cloc Glass 11oz Square Food Storage Set 3pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 3pc,11oz,Square,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,1.59,1.57,,,,,
66842,,Cloc Glass 17oz Square Food Storage 3pc Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Emerald,,,Neoflam,4,,,,,,,,,,,,72,68,,1.95,1.93,,,,,
66842AQ,,Cloc Glass 17oz Square Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66842BP,,Cloc Glass 17oz Square Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66842CG,,Cloc Glass 17oz Square Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Grey,,,Neoflam,4,,11.61,11.61,9.25,,,,11.57,,0.0205,0.0051,,,,1.95,1.93,,7.72,6.18,,
66842CP,,Cloc Glass 17oz Square Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Pink,,,Neoflam,4,,11.61,11.61,9.25,,,,11.57,,0.0205,0.0051,72,68,,1.95,1.93,,7.72,6.18,,
66842CS,,Cloc Glass 17oz Square Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Sage,,,Neoflam,4,,11.61,11.61,9.25,,,,11.57,,0.0205,0.0051,,,,1.95,1.93,,7.72,6.18,,
66842F,,Cloc Glass 17oz Square Food Storage Set 3pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Frost,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66842HP,,Cloc Glass 17oz Square Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66842PH,,Cloc Glass 17oz Square Food Storage Set 3pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66842PM,,Cloc Glass 17oz Square Food Storage Set 3pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66842PP,,Cloc Glass 17oz Square Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Purple,,,Neoflam,4,,11.61,11.61,9.25,,,,11.57,,0.0205,0.0051,,,,1.95,1.93,,7.72,6.18,,
66842PT,,Cloc Glass 17oz Square Food Storage Set 3pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 3pc,17oz,Square,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,1.95,1.93,,,,,
66843,,Cloc Glass 27oz Square Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Emerald,,,Neoflam,4,,,,,,,,,,,,63,68,,2.63,2.6,,,,,
66843AQ,,Cloc Glass 27oz Square Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66843BP,,Cloc Glass 27oz Square Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66843CG,,Cloc Glass 27oz Square Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Grey,,,Neoflam,4,,12.8,12.8,9.65,,,,15.54,,0.0259,0.0065,,,,2.63,2.6,,10.56,8.45,,
66843CP,,Cloc Glass 27oz Square Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Pink,,,Neoflam,4,,12.8,12.8,9.65,,,,15.54,,0.0259,0.0065,63,68,,2.63,2.6,,10.56,8.45,,
66843CS,,Cloc Glass 27oz Square Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Sage,,,Neoflam,4,,12.8,12.8,9.65,,,,15.54,,0.0259,0.0065,,,,2.63,2.6,,10.56,8.45,,
66843F,,Cloc Glass 27oz Square Food Storage Set 3pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Frost,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66843HP,,Cloc Glass 27oz Square Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66843PH,,Cloc Glass 27oz Square Food Storage Set 3pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66843PM,,Cloc Glass 27oz Square Food Storage Set 3pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66843PP,,Cloc Glass 27oz Square Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Purple,,,Neoflam,4,,12.8,12.8,9.65,,,,15.54,,0.0259,0.0065,,,,2.63,2.6,,10.56,8.45,,
66843PT,,Cloc Glass 27oz Square Food Storage Set 3pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 3pc,27oz,Square,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,2.63,2.6,,,,,
66844,,Cloc Glass 12oz Rectangular Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Emerald,,,Neoflam,4,,,,,,,,,,,,105,68,,1.85,1.72,,,,,
66844AQ,,Cloc Glass 12oz Rectangular Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66844BP,,Cloc Glass 12oz Rectangular Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66844CG,,Cloc Glass 12oz Rectangular Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Grey,,,Neoflam,4,,12.4,9.57,8.27,,,,9.72,,0.0161,0.004,,,,1.74,1.72,,6.84,5.47,,
66844CP,,Cloc Glass 12oz Rectangular Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Pink,,,Neoflam,4,,12.4,9.57,8.27,,,,9.72,,0.0161,0.004,105,68,,1.74,1.72,,6.84,5.47,,
66844CS,,Cloc Glass 12oz Rectangular Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Sage,,,Neoflam,4,,12.4,9.57,8.27,,,,9.72,,0.0161,0.004,,,,1.74,1.72,,6.84,5.47,,
66844F,,Cloc Glass 12oz Rectangular Food Storage Set 3pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Frost,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66844HP,,Cloc Glass 12oz Rectangular Food Storage Set Hot Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Hot Pink,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66844PH,,Cloc Glass 12oz Rectangular Food Storage Set 3pc Purple Heather,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Purple Heather,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66844PM,,Cloc Glass 12oz Rectangular Food Storage Set 3pc Pink Marshmallow,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Pink Marshmallow,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66844PP,,Cloc Glass 12oz Rectangular Food Storage Set Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Purple,,,Neoflam,4,,12.4,9.57,8.27,,,,9.72,,0.0161,0.004,,,,1.74,1.72,,6.84,5.47,,
66844PT,,Cloc Glass 12oz Rectangular Food Storage Set 3pc Pink Tulle,Cloc Glass,Food Storage Set,Food Storage Set 3pc,12oz,Rectangular,Pink Tulle,,,Neoflam,4,,,,,,,,,,,,,,,1.74,1.72,,,,,
66845,,Cloc Glass 21oz Rectangular Food Storage Set Emerald,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Emerald,,,Neoflam,4,,,,,,,,,,,,80,68,,2.5,2.33,,,,,
66845AQ,,Cloc Glass 21oz Rectangular Food Storage Set Aqua,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Aqua,,,Neoflam,4,,,,,,,,,,,,,,,2.35,2.33,,,,,
66845BP,,Cloc Glass 21oz Rectangular Food Storage Set Bright Purple,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Bright Purple,,,Neoflam,4,,,,,,,,,,,,,,,2.35,2.33,,,,,
66845CG,,Cloc Glass 21oz Rectangular Food Storage Set Grey,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Grey,,,Neoflam,4,,14.57,11.5,8.66,,,,13.58,,0.0238,0.0059,,,,2.35,2.33,,9.2,7.36,,
66845CP,,Cloc Glass 21oz Rectangular Food Storage Set Pink,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Pink,,,Neoflam,4,,14.57,11.5,8.66,,,,13.58,,0.0238,0.0059,80,68,,2.35,2.33,,9.2,7.36,,
66845CS,,Cloc Glass 21oz Rectangular Food Storage Set Sage,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Sage,,,Neoflam,4,,14.57,11.5,8.66,,,,13.58,,0.0238,0.0059,,,,2.35,2.33,,9.2,7.36,,
66845F,,Cloc Glass 21oz Rectangular Food Storage Set 3pc Frost,Cloc Glass,Food Storage Set,Food Storage Set 3pc,21oz,Rectangular,Frost,,,Neoflam,4,,,,,,,,,,,,,,,2.35,2.33,,,,,
